,Province_State,Country_Region,date,Lat,Long_,Confirmed,Deaths,Recovered
55,West Virginia,US,2020-12-18,38.4912,-80.9545,69751,1091,46632.0
56,Wisconsin,US,2020-12-18,44.2685,-89.6165,486364,4632,408367.0
57,Wyoming,US,2020-12-18,42.756,-107.3025,41359,351,38544.0
0,Alabama,US,2020-08-09,32.3182,-86.9023,101466,1768,37923.0
1,Alaska,US,2020-08-09,61.3707,-152.4044,3760,26,1269.0
2,American Samoa,US,2020-08-09,-14.271,-170.132,0,0,
3,Arizona,US,2020-08-09,33.7298,-111.4312,186923,4150,25527.0
4,Arkansas,US,2020-08-09,34.9697,-92.3731,49383,544,41452.0
5,California,US,2020-08-09,36.1162,-119.6816,566043,10377,
6,Colorado,US,2020-08-09,39.0598,-105.3111,50660,1858,5507.0
7,Connecticut,US,2020-08-09,41.5978,-72.7554,50320,4441,8721.0
8,Delaware,US,2020-08-09,39.3185,-75.5071,15575,606,8449.0
9,Diamond Princess,US,2020-08-09,,,49,0,
10,District of Columbia,US,2020-08-09,38.8974,-77.0268,12753,591,10156.0
11,Florida,US,2020-08-09,27.7663,-81.6868,532806,8186,
12,Georgia,US,2020-08-09,33.0406,-83.6431,216596,4199,
13,Grand Princess,US,2020-08-09,,,103,3,
14,Guam,US,2020-08-09,13.4443,144.7937,418,5,321.0
15,Hawaii,US,2020-08-09,21.0943,-157.4983,3498,31,1511.0
16,Idaho,US,2020-08-09,44.2405,-114.4788,24675,237,8921.0
17,Illinois,US,2020-08-09,40.3495,-88.9861,195380,7845,
18,Indiana,US,2020-08-09,39.8494,-86.2583,74328,2981,54068.0
19,Iowa,US,2020-08-09,42.0115,-93.2105,48919,931,37096.0
20,Kansas,US,2020-08-09,38.5266,-96.7265,30644,380,1293.0
21,Kentucky,US,2020-08-09,37.6681,-84.6701,34982,773,8674.0
22,Louisiana,US,2020-08-09,31.1695,-91.8678,131399,4263,89083.0
23,Maine,US,2020-08-09,44.6939,-69.3819,4044,125,3512.0
24,Maryland,US,2020-08-09,39.0639,-76.8021,95503,3585,5910.0
25,Massachusetts,US,2020-08-09,42.2302,-71.5301,121040,8735,99021.0
26,Michigan,US,2020-08-09,43.3266,-84.5361,96726,6519,63636.0
27,Minnesota,US,2020-08-09,45.6945,-93.9002,60898,1698,53568.0
28,Mississippi,US,2020-08-09,32.7416,-89.6787,67173,1896,42391.0
29,Missouri,US,2020-08-09,38.4561,-92.2884,60307,1354,
30,Montana,US,2020-08-09,46.9219,-110.4544,4952,75,3275.0
31,Nebraska,US,2020-08-09,41.1254,-98.2681,28432,345,20746.0
32,Nevada,US,2020-08-09,38.3135,-117.0554,56230,957,1297.0
33,New Hampshire,US,2020-08-09,43.4525,-71.5639,6835,419,6063.0
34,New Jersey,US,2020-08-09,40.2989,-74.521,187399,15874,32977.0
35,New Mexico,US,2020-08-09,34.8405,-106.2485,22315,685,9262.0
36,New York,US,2020-08-09,42.1657,-74.9481,420860,32774,73689.0
37,North Carolina,US,2020-08-09,35.6301,-79.8064,136346,2192,105093.0
38,North Dakota,US,2020-08-09,47.5289,-99.784,7596,112,6355.0
39,Northern Mariana Islands,US,2020-08-09,15.0979,145.6739,48,2,29.0
40,Ohio,US,2020-08-09,40.3888,-82.7649,100848,3366,78435.0
41,Oklahoma,US,2020-08-09,35.5653,-96.9289,43566,603,36052.0
42,Oregon,US,2020-08-09,44.572,-122.0709,21272,356,4111.0
43,Pennsylvania,US,2020-08-09,40.5908,-77.2098,123312,7311,90930.0
44,Puerto Rico,US,2020-08-09,18.2208,-66.5901,22121,279,
45,Rhode Island,US,2020-08-09,41.6809,-71.5118,19738,1037,1876.0
46,South Carolina,US,2020-08-09,33.8569,-80.945,100435,2031,37798.0
47,South Dakota,US,2020-08-09,44.2998,-99.4388,9605,146,8334.0
48,Tennessee,US,2020-08-09,35.7478,-86.6923,122712,1223,80997.0
49,Texas,US,2020-08-09,31.0545,-97.5635,507929,9523,344845.0
50,Utah,US,2020-08-09,40.15,-111.8624,44127,336,33914.0
51,Vermont,US,2020-08-09,44.0459,-72.7107,1459,58,1279.0
52,Virgin Islands,US,2020-08-09,18.3358,-64.8963,528,9,404.0
53,Virginia,US,2020-08-09,37.7693,-78.17,100086,2326,12923.0
54,Washington,US,2020-08-09,47.4009,-121.4905,63769,1722,
55,West Virginia,US,2020-08-09,38.4912,-80.9545,7695,139,5678.0
56,Wisconsin,US,2020-08-09,44.2685,-89.6165,60554,998,50028.0
57,Wyoming,US,2020-08-09,42.756,-107.3025,3050,28,2465.0
0,Alabama,US,2020-06-10,32.3182,-86.9023,22659,744,13508.0
1,Alaska,US,2020-06-10,61.3707,-152.4044,605,11,392.0
2,American Samoa,US,2020-06-10,-14.271,-170.132,0,0,
3,Arizona,US,2020-06-10,33.7298,-111.4312,29852,1101,5851.0
4,Arkansas,US,2020-06-10,34.9697,-92.3731,10368,165,7116.0
5,California,US,2020-06-10,36.1162,-119.6816,141313,4854,
6,Colorado,US,2020-06-10,39.0598,-105.3111,28499,1572,4130.0
7,Connecticut,US,2020-06-10,41.5978,-72.7554,44347,4120,7284.0
8,Delaware,US,2020-06-10,39.3185,-75.5071,10056,533,5939.0
9,Diamond Princess,US,2020-06-10,,,49,0,
10,District of Columbia,US,2020-06-10,38.8974,-77.0268,9537,499,1143.0
11,Florida,US,2020-06-10,27.7663,-81.6868,67371,2801,
12,Georgia,US,2020-06-10,33.0406,-83.6431,53980,2329,
13,Grand Princess,US,2020-06-10,,,103,3,
14,Guam,US,2020-06-10,13.4443,144.7937,180,5,164.0
15,Hawaii,US,2020-06-10,21.0943,-157.4983,685,17,621.0
16,Idaho,US,2020-06-10,44.2405,-114.4788,3260,85,2554.0
17,Illinois,US,2020-06-10,40.3495,-88.9861,129837,6095,
18,Indiana,US,2020-06-10,39.8494,-86.2583,38337,2307,26791.0
19,Iowa,US,2020-06-10,42.0115,-93.2105,22626,631,13628.0
20,Kansas,US,2020-06-10,38.5266,-96.7265,10750,240,657.0
21,Kentucky,US,2020-06-10,37.6681,-84.6701,11883,484,3375.0
22,Louisiana,US,2020-06-10,31.1695,-91.8678,44030,2968,33904.0
23,Maine,US,2020-06-10,44.6939,-69.3819,2637,100,2023.0
24,Maryland,US,2020-06-10,39.0639,-76.8021,59465,2844,4310.0
25,Massachusetts,US,2020-06-10,42.2302,-71.5301,104156,7454,
26,Michigan,US,2020-06-10,43.3266,-84.5361,65182,5955,42041.0
27,Minnesota,US,2020-06-10,45.6945,-93.9002,28869,1267,24675.0
28,Mississippi,US,2020-06-10,32.7416,-89.6787,18483,868,13356.0
29,Missouri,US,2020-06-10,38.4561,-92.2884,15493,859,
30,Montana,US,2020-06-10,46.9219,-110.4544,561,18,487.0
31,Nebraska,US,2020-06-10,41.1254,-98.2681,16058,191,8820.0
32,Nevada,US,2020-06-10,38.3135,-117.0554,10218,449,557.0
33,New Hampshire,US,2020-06-10,43.4525,-71.5639,5178,301,3501.0
34,New Jersey,US,2020-06-10,40.2989,-74.521,165823,12377,28207.0
35,New Mexico,US,2020-06-10,34.8405,-106.2485,9250,410,3699.0
36,New York,US,2020-06-10,42.1657,-74.9481,380156,30542,68019.0
37,North Carolina,US,2020-06-10,35.6301,-79.8064,38473,1090,23653.0
38,North Dakota,US,2020-06-10,47.5289,-99.784,2941,73,2482.0
39,Northern Mariana Islands,US,2020-06-10,15.0979,145.6739,30,2,19.0
40,Ohio,US,2020-06-10,40.3888,-82.7649,39575,2307,
41,Oklahoma,US,2020-06-10,35.5653,-96.9289,7483,356,6166.0
42,Oregon,US,2020-06-10,44.572,-122.0709,5060,169,2332.0
43,Pennsylvania,US,2020-06-10,40.5908,-77.2098,81316,6062,54560.0
44,Puerto Rico,US,2020-06-10,18.2208,-66.5901,5329,143,
45,Rhode Island,US,2020-06-10,41.6809,-71.5118,15756,895,1406.0
46,South Carolina,US,2020-06-10,33.8569,-80.945,15759,575,7928.0
47,South Dakota,US,2020-06-10,44.2998,-99.4388,5604,69,4573.0
48,Tennessee,US,2020-06-10,35.7478,-86.6923,27930,437,18516.0
49,Texas,US,2020-06-10,31.0545,-97.5635,80986,1978,52449.0
50,Utah,US,2020-06-10,40.15,-111.8624,12864,128,7587.0
51,Vermont,US,2020-06-10,44.0459,-72.7107,1095,55,903.0
52,Virgin Islands,US,2020-06-10,18.3358,-64.8963,72,6,64.0
53,Virginia,US,2020-06-10,37.7693,-78.17,52177,1514,6826.0
54,Washington,US,2020-06-10,47.4009,-121.4905,24892,1186,
55,West Virginia,US,2020-06-10,38.4912,-80.9545,2194,85,1485.0
56,Wisconsin,US,2020-06-10,44.2685,-89.6165,21593,671,14999.0
57,Wyoming,US,2020-06-10,42.756,-107.3025,980,18,804.0
0,Alabama,US,2020-06-11,32.3182,-86.9023,23370,755,13508.0
1,Alaska,US,2020-06-11,61.3707,-152.4044,622,11,397.0
2,American Samoa,US,2020-06-11,-14.271,-170.132,0,0,
3,Arizona,US,2020-06-11,33.7298,-111.4312,31267,1135,5980.0
4,Arkansas,US,2020-06-11,34.9697,-92.3731,10816,171,7351.0
5,California,US,2020-06-11,36.1162,-119.6816,145024,4934,
6,Colorado,US,2020-06-11,39.0598,-105.3111,28647,1582,4150.0
7,Connecticut,US,2020-06-11,41.5978,-72.7554,44461,4146,7611.0
8,Delaware,US,2020-06-11,39.3185,-75.5071,10106,535,6001.0
9,Diamond Princess,US,2020-06-11,,,49,0,
10,District of Columbia,US,2020-06-11,38.8974,-77.0268,9589,502,1143.0
11,Florida,US,2020-06-11,27.7663,-81.6868,69069,2848,
12,Georgia,US,2020-06-11,33.0406,-83.6431,54973,2375,
13,Grand Princess,US,2020-06-11,,,103,3,
14,Guam,US,2020-06-11,13.4443,144.7937,183,5,168.0
15,Hawaii,US,2020-06-11,21.0943,-157.4983,692,17,622.0
16,Idaho,US,2020-06-11,44.2405,-114.4788,3260,85,2628.0
17,Illinois,US,2020-06-11,40.3495,-88.9861,130603,6185,
18,Indiana,US,2020-06-11,39.8494,-86.2583,38748,2322,27321.0
19,Iowa,US,2020-06-11,42.0115,-93.2105,22973,640,13956.0
20,Kansas,US,2020-06-11,38.5266,-96.7265,10823,243,657.0
21,Kentucky,US,2020-06-11,37.6681,-84.6701,11945,493,3379.0
22,Louisiana,US,2020-06-11,31.1695,-91.8678,44472,2987,33904.0
23,Maine,US,2020-06-11,44.6939,-69.3819,2667,100,2062.0
24,Maryland,US,2020-06-11,39.0639,-76.8021,60197,2875,4365.0
25,Massachusetts,US,2020-06-11,42.2302,-71.5301,104667,7492,
26,Michigan,US,2020-06-11,43.3266,-84.5361,65449,5985,42041.0
27,Minnesota,US,2020-06-11,45.6945,-93.9002,29316,1280,24870.0
28,Mississippi,US,2020-06-11,32.7416,-89.6787,18483,868,13356.0
29,Missouri,US,2020-06-11,38.4561,-92.2884,15693,870,
30,Montana,US,2020-06-11,46.9219,-110.4544,563,18,487.0
31,Nebraska,US,2020-06-11,41.1254,-98.2681,16315,212,8946.0
32,Nevada,US,2020-06-11,38.3135,-117.0554,10473,459,560.0
33,New Hampshire,US,2020-06-11,43.4525,-71.5639,5209,308,3585.0
34,New Jersey,US,2020-06-11,40.2989,-74.521,166318,12443,28376.0
35,New Mexico,US,2020-06-11,34.8405,-106.2485,9367,420,3806.0
36,New York,US,2020-06-11,42.1657,-74.9481,380892,30580,68211.0
37,North Carolina,US,2020-06-11,35.6301,-79.8064,39584,1106,23653.0
38,North Dakota,US,2020-06-11,47.5289,-99.784,2980,74,2515.0
39,Northern Mariana Islands,US,2020-06-11,15.0979,145.6739,30,2,19.0
40,Ohio,US,2020-06-11,40.3888,-82.7649,40004,2320,
41,Oklahoma,US,2020-06-11,35.5653,-96.9289,7626,358,6263.0
42,Oregon,US,2020-06-11,44.572,-122.0709,5237,171,2350.0
43,Pennsylvania,US,2020-06-11,40.5908,-77.2098,81848,6113,55665.0
44,Puerto Rico,US,2020-06-11,18.2208,-66.5901,5352,144,
45,Rhode Island,US,2020-06-11,41.6809,-71.5118,15862,901,1419.0
46,South Carolina,US,2020-06-11,33.8569,-80.945,16441,588,7928.0
47,South Dakota,US,2020-06-11,44.2998,-99.4388,5665,73,4664.0
48,Tennessee,US,2020-06-11,35.7478,-86.6923,28340,441,18992.0
49,Texas,US,2020-06-11,31.0545,-97.5635,82940,2008,54096.0
50,Utah,US,2020-06-11,40.15,-111.8624,13252,131,7745.0
51,Vermont,US,2020-06-11,44.0459,-72.7107,1110,55,905.0
52,Virgin Islands,US,2020-06-11,18.3358,-64.8963,72,6,64.0
53,Virginia,US,2020-06-11,37.7693,-78.17,52647,1520,6895.0
54,Washington,US,2020-06-11,47.4009,-121.4905,25176,1198,
55,West Virginia,US,2020-06-11,38.4912,-80.9545,2217,86,1516.0
56,Wisconsin,US,2020-06-11,44.2685,-89.6165,21926,682,15348.0
57,Wyoming,US,2020-06-11,42.756,-107.3025,1009,18,814.0
0,Alabama,US,2020-08-08,32.3182,-86.9023,99854,1755,37923.0
1,Alaska,US,2020-08-08,61.3707,-152.4044,3659,26,1254.0
2,American Samoa,US,2020-08-08,-14.271,-170.132,0,0,
3,Arizona,US,2020-08-08,33.7298,-111.4312,186107,4137,25163.0
4,Arkansas,US,2020-08-08,34.9697,-92.3731,48811,535,40360.0
5,California,US,2020-08-08,36.1162,-119.6816,560936,10307,
6,Colorado,US,2020-08-08,39.0598,-105.3111,50324,1857,5490.0
7,Connecticut,US,2020-08-08,41.5978,-72.7554,50320,4441,8721.0
8,Delaware,US,2020-08-08,39.3185,-75.5071,15502,606,8416.0
9,Diamond Princess,US,2020-08-08,,,49,0,
10,District of Columbia,US,2020-08-08,38.8974,-77.0268,12653,590,10124.0
11,Florida,US,2020-08-08,27.7663,-81.6868,526577,8109,
12,Georgia,US,2020-08-08,33.0406,-83.6431,213427,4186,
13,Grand Princess,US,2020-08-08,,,103,3,
14,Guam,US,2020-08-08,13.4443,144.7937,411,5,321.0
15,Hawaii,US,2020-08-08,21.0943,-157.4983,3346,31,1467.0
16,Idaho,US,2020-08-08,44.2405,-114.4788,24497,235,8738.0
17,Illinois,US,2020-08-08,40.3495,-88.9861,193998,7840,
18,Indiana,US,2020-08-08,39.8494,-86.2583,73287,2974,54068.0
19,Iowa,US,2020-08-08,42.0115,-93.2105,48535,927,36882.0
20,Kansas,US,2020-08-08,38.5266,-96.7265,30445,380,1293.0
21,Kentucky,US,2020-08-08,37.6681,-84.6701,34578,772,8674.0
22,Louisiana,US,2020-08-08,31.1695,-91.8678,128746,4207,89083.0
23,Maine,US,2020-08-08,44.6939,-69.3819,4028,125,3504.0
24,Maryland,US,2020-08-08,39.0639,-76.8021,94581,3577,5899.0
25,Massachusetts,US,2020-08-08,42.2302,-71.5301,120711,8721,99021.0
26,Michigan,US,2020-08-08,43.3266,-84.5361,96191,6520,63636.0
27,Minnesota,US,2020-08-08,45.6945,-93.9002,60101,1689,52768.0
28,Mississippi,US,2020-08-08,32.7416,-89.6787,66646,1874,42391.0
29,Missouri,US,2020-08-08,38.4561,-92.2884,58964,1347,
30,Montana,US,2020-08-08,46.9219,-110.4544,4889,75,3255.0
31,Nebraska,US,2020-08-08,41.1254,-98.2681,28245,345,20333.0
32,Nevada,US,2020-08-08,38.3135,-117.0554,55419,949,1297.0
33,New Hampshire,US,2020-08-08,43.4525,-71.5639,6818,419,6049.0
34,New Jersey,US,2020-08-08,40.2989,-74.521,187033,15869,32956.0
35,New Mexico,US,2020-08-08,34.8405,-106.2485,22115,681,9166.0
36,New York,US,2020-08-08,42.1657,-74.9481,420345,32768,73609.0
37,North Carolina,US,2020-08-08,35.6301,-79.8064,134948,2184,105093.0
38,North Dakota,US,2020-08-08,47.5289,-99.784,7508,112,6268.0
39,Northern Mariana Islands,US,2020-08-08,15.0979,145.6739,48,2,29.0
40,Ohio,US,2020-08-08,40.3888,-82.7649,99969,3342,77429.0
41,Oklahoma,US,2020-08-08,35.5653,-96.9289,43080,603,35745.0
42,Oregon,US,2020-08-08,44.572,-122.0709,21010,355,4111.0
43,Pennsylvania,US,2020-08-08,40.5908,-77.2098,122665,7310,90930.0
44,Puerto Rico,US,2020-08-08,18.2208,-66.5901,21424,274,
45,Rhode Island,US,2020-08-08,41.6809,-71.5118,19738,1037,1876.0
46,South Carolina,US,2020-08-08,33.8569,-80.945,99460,2007,37798.0
47,South Dakota,US,2020-08-08,44.2998,-99.4388,9477,146,8307.0
48,Tennessee,US,2020-08-08,35.7478,-86.6923,120585,1215,80340.0
49,Texas,US,2020-08-08,31.0545,-97.5635,502563,9414,338343.0
50,Utah,US,2020-08-08,40.15,-111.8624,43751,335,33115.0
51,Vermont,US,2020-08-08,44.0459,-72.7107,1454,58,1272.0
52,Virgin Islands,US,2020-08-08,18.3358,-64.8963,528,9,404.0
53,Virginia,US,2020-08-08,37.7693,-78.17,99189,2322,12843.0
54,Washington,US,2020-08-08,47.4009,-121.4905,63189,1711,
55,West Virginia,US,2020-08-08,38.4912,-80.9545,7563,131,5609.0
56,Wisconsin,US,2020-08-08,44.2685,-89.6165,59933,996,49283.0
57,Wyoming,US,2020-08-08,42.756,-107.3025,3015,28,2462.0
0,Alabama,US,2021-01-03,32.3182,-86.9023,371934,4873,202137.0
1,Alaska,US,2021-01-03,61.3707,-152.4044,48118,215,7165.0
2,American Samoa,US,2021-01-03,-14.271,-170.132,0,0,
3,Arizona,US,2021-01-03,33.7298,-111.4312,556384,9061,78690.0
4,Arkansas,US,2021-01-03,34.9697,-92.3731,233475,3749,203701.0
5,California,US,2021-01-03,36.1162,-119.6816,2452262,26638,
6,Colorado,US,2021-01-03,39.0598,-105.3111,341250,4934,18305.0
7,Connecticut,US,2021-01-03,41.5978,-72.7554,190120,6099,9800.0
8,Delaware,US,2021-01-03,39.3185,-75.5071,59484,1080,18851.0
9,Diamond Princess,US,2021-01-03,,,49,0,
10,District of Columbia,US,2021-01-03,38.8974,-77.0268,29764,794,21072.0
11,Florida,US,2021-01-03,27.7663,-81.6868,1365436,21987,
12,Georgia,US,2021-01-03,33.0406,-83.6431,690900,10964,
13,Grand Princess,US,2021-01-03,,,103,3,
14,Guam,US,2021-01-03,13.4443,144.7937,7326,122,7047.0
15,Hawaii,US,2021-01-03,21.0943,-157.4983,22560,289,11958.0
16,Idaho,US,2021-01-03,44.2405,-114.4788,142507,1448,60164.0
17,Illinois,US,2021-01-03,40.3495,-88.9861,979821,18322,
18,Indiana,US,2021-01-03,39.8494,-86.2583,526071,9625,348425.0
19,Iowa,US,2021-01-03,42.0115,-93.2105,284715,3946,244021.0
20,Kansas,US,2021-01-03,38.5266,-96.7265,230119,2872,4612.0
21,Kentucky,US,2021-01-03,37.6681,-84.6701,276825,2723,37375.0
22,Louisiana,US,2021-01-03,31.1695,-91.8678,321058,7537,263712.0
23,Maine,US,2021-01-03,44.6939,-69.3819,25592,359,11465.0
24,Maryland,US,2021-01-03,39.0639,-76.8021,285319,5994,9378.0
25,Massachusetts,US,2021-01-03,42.2302,-71.5301,387662,12610,261672.0
26,Michigan,US,2021-01-03,43.3266,-84.5361,538121,13306,363611.0
27,Minnesota,US,2021-01-03,45.6945,-93.9002,420544,5489,403419.0
28,Mississippi,US,2021-01-03,32.7416,-89.6787,222061,4871,167263.0
29,Missouri,US,2021-01-03,38.4561,-92.2884,451605,5770,
30,Montana,US,2021-01-03,46.9219,-110.4544,82381,972,76501.0
31,Nebraska,US,2021-01-03,41.1254,-98.2681,169000,1672,105963.0
32,Nevada,US,2021-01-03,38.3135,-117.0554,231614,3180,
33,New Hampshire,US,2021-01-03,43.4525,-71.5639,47376,780,39574.0
34,New Jersey,US,2021-01-03,40.2989,-74.521,545450,19208,56873.0
35,New Mexico,US,2021-01-03,34.8405,-106.2485,146394,2551,68876.0
36,New York,US,2021-01-03,42.1657,-74.9481,1023897,38415,104402.0
37,North Carolina,US,2021-01-03,35.6301,-79.8064,564924,6910,403488.0
38,North Dakota,US,2021-01-03,47.5289,-99.784,93041,1317,89879.0
39,Northern Mariana Islands,US,2021-01-03,15.0979,145.6739,122,2,29.0
40,Ohio,US,2021-01-03,40.3888,-82.7649,721481,13889,579583.0
41,Oklahoma,US,2021-01-03,35.5653,-96.9289,304072,2547,265293.0
42,Oregon,US,2021-01-03,44.572,-122.0709,117745,1500,5870.0
43,Pennsylvania,US,2021-01-03,40.5908,-77.2098,664913,16230,453531.0
44,Puerto Rico,US,2021-01-03,18.2208,-66.5901,78169,1545,68661.0
45,Rhode Island,US,2021-01-03,41.6809,-71.5118,87949,1974,5381.0
46,South Carolina,US,2021-01-03,33.8569,-80.945,321669,5469,154943.0
47,South Dakota,US,2021-01-03,44.2998,-99.4388,100532,1513,93031.0
48,Tennessee,US,2021-01-03,35.7478,-86.6923,608297,7025,526966.0
49,Texas,US,2021-01-03,31.0545,-97.5635,1816886,28496,1451846.0
50,Utah,US,2021-01-03,40.15,-111.8624,283473,1301,232355.0
51,Vermont,US,2021-01-03,44.0459,-72.7107,7793,140,5272.0
52,Virgin Islands,US,2021-01-03,18.3358,-64.8963,2042,23,1920.0
53,Virginia,US,2021-01-03,37.7693,-78.17,363765,5124,31368.0
54,Washington,US,2021-01-03,47.4009,-121.4905,255396,3459,
55,West Virginia,US,2021-01-03,38.4912,-80.9545,91058,1376,62264.0
56,Wisconsin,US,2021-01-03,44.2685,-89.6165,526245,5261,454850.0
57,Wyoming,US,2021-01-03,42.756,-107.3025,44875,438,43068.0
0,Alabama,US,2021-01-02,32.3182,-86.9023,369458,4872,202137.0
1,Alaska,US,2021-01-02,61.3707,-152.4044,47821,215,7165.0
2,American Samoa,US,2021-01-02,-14.271,-170.132,0,0,
3,Arizona,US,2021-01-02,33.7298,-111.4312,539150,9061,77867.0
4,Arkansas,US,2021-01-02,34.9697,-92.3731,231442,3729,203701.0
5,California,US,2021-01-02,36.1162,-119.6816,2415246,26551,
6,Colorado,US,2021-01-02,39.0598,-105.3111,339172,4912,18217.0
7,Connecticut,US,2021-01-02,41.5978,-72.7554,190120,6099,9800.0
8,Delaware,US,2021-01-02,39.3185,-75.5071,58873,1072,18851.0
9,Diamond Princess,US,2021-01-02,,,49,0,
10,District of Columbia,US,2021-01-02,38.8974,-77.0268,29509,792,21002.0
11,Florida,US,2021-01-02,27.7663,-81.6868,1354833,21890,
12,Georgia,US,2021-01-02,33.0406,-83.6431,685122,10960,
13,Grand Princess,US,2021-01-02,,,103,3,
14,Guam,US,2021-01-02,13.4443,144.7937,7326,122,7047.0
15,Hawaii,US,2021-01-02,21.0943,-157.4983,22448,289,11958.0
16,Idaho,US,2021-01-02,44.2405,-114.4788,142199,1448,58649.0
17,Illinois,US,2021-01-02,40.3495,-88.9861,975352,18217,
18,Indiana,US,2021-01-02,39.8494,-86.2583,523090,9562,347401.0
19,Iowa,US,2021-01-02,42.0115,-93.2105,283895,3946,243214.0
20,Kansas,US,2021-01-02,38.5266,-96.7265,230119,2872,4612.0
21,Kentucky,US,2021-01-02,37.6681,-84.6701,273970,2698,37273.0
22,Louisiana,US,2021-01-02,31.1695,-91.8678,315275,7488,263712.0
23,Maine,US,2021-01-02,44.6939,-69.3819,25245,358,11438.0
24,Maryland,US,2021-01-02,39.0639,-76.8021,283171,5967,9374.0
25,Massachusetts,US,2021-01-02,42.2302,-71.5301,384181,12502,261672.0
26,Michigan,US,2021-01-02,43.3266,-84.5361,538121,13306,363611.0
27,Minnesota,US,2021-01-02,45.6945,-93.9002,417832,5436,398199.0
28,Mississippi,US,2021-01-02,32.7416,-89.6787,220277,4840,167263.0
29,Missouri,US,2021-01-02,38.4561,-92.2884,448387,5751,
30,Montana,US,2021-01-02,46.9219,-110.4544,81944,971,75974.0
31,Nebraska,US,2021-01-02,41.1254,-98.2681,168262,1669,109705.0
32,Nevada,US,2021-01-02,38.3135,-117.0554,228871,3148,
33,New Hampshire,US,2021-01-02,43.4525,-71.5639,46614,769,37947.0
34,New Jersey,US,2021-01-02,40.2989,-74.521,541202,19187,56575.0
35,New Mexico,US,2021-01-02,34.8405,-106.2485,145379,2534,67573.0
36,New York,US,2021-01-02,42.1657,-74.9481,1011665,38273,103828.0
37,North Carolina,US,2021-01-02,35.6301,-79.8064,558437,6892,403488.0
38,North Dakota,US,2021-01-02,47.5289,-99.784,92891,1317,89582.0
39,Northern Mariana Islands,US,2021-01-02,15.0979,145.6739,122,2,29.0
40,Ohio,US,2021-01-02,40.3888,-82.7649,714673,13756,573641.0
41,Oklahoma,US,2021-01-02,35.5653,-96.9289,296055,2527,259841.0
42,Oregon,US,2021-01-02,44.572,-122.0709,116348,1492,5870.0
43,Pennsylvania,US,2021-01-02,40.5908,-77.2098,660580,16179,453531.0
44,Puerto Rico,US,2021-01-02,18.2208,-66.5901,77932,1526,68340.0
45,Rhode Island,US,2021-01-02,41.6809,-71.5118,87949,1957,5381.0
46,South Carolina,US,2021-01-02,33.8569,-80.945,312718,5385,152535.0
47,South Dakota,US,2021-01-02,44.2998,-99.4388,99829,1501,92595.0
48,Tennessee,US,2021-01-02,35.7478,-86.6923,604132,6970,523089.0
49,Texas,US,2021-01-02,31.0545,-97.5635,1801181,28442,1443061.0
50,Utah,US,2021-01-02,40.15,-111.8624,281654,1294,230287.0
51,Vermont,US,2021-01-02,44.0459,-72.7107,7689,139,5188.0
52,Virgin Islands,US,2021-01-02,18.3358,-64.8963,2041,23,1901.0
53,Virginia,US,2021-01-02,37.7693,-78.17,358755,5117,31182.0
54,Washington,US,2021-01-02,47.4009,-121.4905,246752,3461,
55,West Virginia,US,2021-01-02,38.4912,-80.9545,89327,1373,61120.0
56,Wisconsin,US,2021-01-02,44.2685,-89.6165,523652,5256,452502.0
57,Wyoming,US,2021-01-02,42.756,-107.3025,44573,438,43037.0
0,Alabama,US,2020-04-21,32.3182,-86.9023,5404,183,
1,Alaska,US,2020-04-21,61.3707,-152.4044,329,9,168.0
2,American Samoa,US,2020-04-21,-14.271,-170.132,0,0,
3,Arizona,US,2020-04-21,33.7298,-111.4312,5256,208,1155.0
4,Arkansas,US,2020-04-21,34.9697,-92.3731,1990,42,809.0
5,California,US,2020-04-21,36.1162,-119.6816,35778,1282,
6,Colorado,US,2020-04-21,39.0598,-105.3111,10473,483,
7,Connecticut,US,2020-04-21,41.5978,-72.7554,20360,1423,
8,Delaware,US,2020-04-21,39.3185,-75.5071,2931,106,565.0
9,Diamond Princess,US,2020-04-21,,,49,0,0.0
10,District of Columbia,US,2020-04-21,38.8974,-77.0268,3098,112,636.0
11,Florida,US,2020-04-21,27.7663,-81.6868,27869,867,
12,Georgia,US,2020-04-21,33.0406,-83.6431,19881,798,
13,Grand Princess,US,2020-04-21,,,103,0,0.0
14,Guam,US,2020-04-21,13.4443,144.7937,136,5,114.0
15,Hawaii,US,2020-04-21,21.0943,-157.4983,586,10,423.0
16,Idaho,US,2020-04-21,44.2405,-114.4788,1736,48,660.0
